"years","initN","mean","lcl","ucl"
2004,5800,2406.27066115702,472.4,3295.4
2005,5800,2099.5673553719,461.2,3114.75
2006,5800,1859.90702479339,423.8,2947.2
2007,5800,1677.58140495868,404.4,2768
2008,5800,1440.90619834711,385,2614.6
2009,5800,1261.75289256198,363,2503.4
2010,5800,1112.12438016529,348,2254.2
2011,5800,960.065702479339,335.4,2064.2
2012,5800,845.300826446281,321,1954.6
2013,5800,746.662809917355,305.2,1769.6
2014,5800,661.451239669422,296.4,1557.4
2015,5800,575.110743801653,276.8,840.2
2016,5800,473.04132231405,265.4,557
2017,5800,386.734710743802,257.8,484.6
1987,6200,12400,12400,12400
1988,6200,11424.5889121339,3196.425,12639.6
1989,6200,10703.8953974895,3070.65,12715.9
1990,6200,9961.71652719665,2988.7,12768.1
1991,6200,9196.16684100418,2792.6,12771.6
1992,6200,8436.34989539749,2532.4,12749.6
1993,6200,7675.24424686192,2505.5,12751.3
1994,6200,7040.14905857741,2187.4,12738.3
1995,6200,6521.08629707113,1878.2,12695.1
1996,6200,5825.69874476987,928.15,12588.9
1997,6200,5141.66056485356,760.5,12488.1
1998,6200,4639.72384937239,701.3,12395.1
1999,6200,4225.84937238494,658.7,12203
2000,6200,3922.11924686192,608.1,11980.7
2001,6200,3512.71757322176,565.9,11551.6
2002,6200,3183.57635983264,542.875,11316.8
2003,6200,2749.0559623431,517.7,3919.2
2004,6200,2390.16841004184,456.2,3396.9
2005,6200,2092.63284518828,435.425,3178.475
2006,6200,1877.36506276151,435.8,3015.575
2007,6200,1642.89748953975,404,2880.8
2008,6200,1405.62813807531,386.7,2765.9
2009,6200,1286.97384937238,369.5,2622.8
2010,6200,1125.04393305439,359.5,2530
2011,6200,947.001569037657,333.4,2310.6
2012,6200,829.994246861925,322,2069.5
2013,6200,745.313284518828,299.1,1919.6
2014,6200,636.542364016736,296.7,1661.3
2015,6200,545.077928870293,293,688.6
2016,6200,454.576882845188,266,530
2017,6200,390.334728033473,266.4,482
