"years","initN","mean","lcl","ucl"
"2009","4800",9180.31734584623,6130,12276
"2010","4800",9161.84161893705,6040,12328
"2011","4800",9143.40626173891,5952,12379
"2012","4800",9125.13841034572,5864,12428
"2013","4800",9107.03010896113,5778,12475
"2014","4800",9088.86386106811,5692,12521
"2015","4800",9070.74490626075,5608,12566
"2016","4800",9052.8016750946,5524,12608
"2017","4800",9034.74860633815,5441,12651
"1987","5000",10000,10000,10000
"1988","5000",9979.50145175439,9334,10621
"1989","5000",9958.75257980736,9049,10874
"1990","5000",9938.02999161507,8826,11063
"1991","5000",9917.64658857929,8634,11221
"1992","5000",9897.24482731338,8462,11358
"1993","5000",9876.76882946336,8304,11480
"1994","5000",9856.66151380289,8157,11591
"1995","5000",9836.40632064844,8018,11693
"1996","5000",9816.18898894909,7885,11788
"1997","5000",9795.9748875989,7759,11876
"1998","5000",9775.70873452012,7637,11958
"1999","5000",9755.55848920709,7518,12037
"2000","5000",9735.94731424149,7405,12112
"2001","5000",9716.23823404713,7293,12184
"2002","5000",9696.30786055212,7184,12253
"2003","5000",9677.05793218954,7078,12318
"2004","5000",9657.08379798762,6974,12380
"2005","5000",9637.68025902993,6872,12441
"2006","5000",9618.25289495184,6771,12499
"2007","5000",9598.65375786894,6672,12555
"2008","5000",9579.36395717234,6576,12609
"2009","5000",9560.10457305641,6481,12665
"2010","5000",9540.81597041624,6388,12716
"2011","5000",9521.93848632611,6297,12763
"2012","5000",9502.94647669419,6207,12813
"2013","5000",9483.47343945648,6118,12859
"2014","5000",9464.7281124441,6030,12903
"2015","5000",9445.62421121431,5942,12948
"2016","5000",9427.15551904885,5857,12992
"2017","5000",9408.3359001978,5772,13032
"1987","5200",10400,10400,10400
"1988","5200",10378.5590644995,9735,11018
"1989","5200",10357.1604876161,9449,11270
"1990","5200",10336.1126343739,9225,11459
"1991","5200",10314.6257603199,9032,11615
"1992","5200",10293.5555249828,8858,11751
"1993","5200",10272.7880770124,8700,11872
"1994","5200",10251.7598930169,8551,11983
"1995","5200",10231.221875129,8410,12084
"1996","5200",10210.7955085139,8277,12177
"1997","5200",10190.1060537066,8148,12267
"1998","5200",10169.2029287926,8025,12347
"1999","5200",10147.8842428621,7905,12425
"2000","5200",10127.4052760148,7788,12499
"2001","5200",10106.431747893,7676,12569
"2002","5200",10086.0717892157,7565,12638
"2003","5200",10065.771620657,7456,12702
"2004","5200",10045.3219032508,7352,12763
"2005","5200",10025.3550828603,7249,12823
"2006","5200",10005.1647935157,7148,12879
"2007","5200",9985.57321091331,7048,12935
"2008","5200",9965.49019702442,6950,12988
"2009","5200",9945.56305869453,6852,13041
"2010","5200",9925.69538536292,6758,13091
"2011","5200",9906.1077125903,6664,13139
"2012","5200",9886.3580376677,6572,13185
"2013","5200",9866.4697119453,6478,13233
"2014","5200",9846.97815978672,6389,13278
"2015","5200",9827.55511971104,6299,13321
"2016","5200",9808.324750516,6211,13364
"2017","5200",9788.99527296182,6124,13407
"1987","5400",10800,10800,10800
"1988","5400",10778.1155947282,10137,11415
"1989","5400",10756.1648133815,9852,11664
"1990","5400",10734.4466657637,9627,11851
"1991","5400",10712.1996007052,9434,12005
"1992","5400",10690.0820422687,9260,12139
"1993","5400",10668.4525822153,9100,12258
"1994","5400",10646.7421727726,8950,12367
"1995","5400",10625.3756855435,8809,12467
"1996","5400",10603.7307210182,8673,12561
"1997","5400",10582.4886929395,8544,12647
"1998","5400",10560.9899427675,8419,12727
"1999","5400",10539.9097633299,8298,12805
"2000","5400",10518.7985317337,8182,12878
"2001","5400",10497.7132021414,8068,12947
"2002","5400",10476.8424751892,7957,13013
"2003","5400",10455.8054617733,7847,13076
"2004","5400",10435.3273844169,7742,13139
"2005","5400",10414.9016833075,7636,13198
"2006","5400",10394.1641767286,7534,13254
"2007","5400",10373.1738022446,7431,13307
"2008","5400",10352.1866721706,7331,13359
"2009","5400",10331.8469130117,7234,13411
"2010","5400",10311.1655531476,7137,13460
"2011","5400",10290.6259007998,7041,13508
"2012","5400",10270.2862906347,6944,13555
"2013","5400",10250.2573248624,6851,13600
"2014","5400",10230.2595724114,6758,13644
"2015","5400",10210.1270885363,6666,13687
"2016","5400",10190.3403541882,6575,13728
"2017","5400",10170.0451507568,6486,13769
"1987","5600",11200,11200,11200
"1988","5600",11177.4775595975,10541,11810
"1989","5600",11154.7281394909,10256,12057
"1990","5600",11132.4650483746,10032,12240
"1991","5600",11109.7120782594,9839,12393
"1992","5600",11087.3223026746,9665,12525
"1993","5600",11064.87099398,9504,12642
"1994","5600",11042.7584465944,9355,12750
"1995","5600",11020.2851937135,9213,12847
"1996","5600",10997.9971173461,9079,12937
"1997","5600",10975.8881643877,8950,13023
"1998","5600",10954.2017116013,8824,13103
"1999","5600",10932.0890359907,8702,13178
"2000","5600",10909.8733291624,8582,13250
"2001","5600",10888.3130847093,8468,13318
"2002","5600",10867.0232335311,8356,13383
"2003","5600",10845.5749687822,8246,13445
"2004","5600",10823.5684708032,8139,13504
"2005","5600",10802.2723035346,8032,13562
"2006","5600",10781.1696388889,7927,13619
"2007","5600",10759.7092070003,7822,13672
"2008","5600",10738.3919621603,7722,13723
"2009","5600",10717.4350193498,7622,13773
"2010","5600",10696.0162616959,7523,13820
"2011","5600",10675.1113359563,7423,13867
"2012","5600",10654.2696774166,7327,13913
"2013","5600",10633.4234409615,7234,13958
"2014","5600",10612.6752573099,7139,13999
"2015","5600",10591.6656035862,7042,14041
"2016","5600",10570.7664191606,6950,14082
"2017","5600",10549.9096814155,6858,14122
"1987","5800",11600,11600,11600
"1988","5800",11576.6679859391,10948,12202
"1989","5800",11553.6749921741,10666,12444
"1990","5800",11530.7449341245,10443,12626
"1991","5800",11507.8430442036,10251,12777
"1992","5800",11484.8276033282,10077,12907
"1993","5800",11461.8133051256,9917,13022
"1994","5800",11439.1825958032,9768,13128
"1995","5800",11416.5800195218,9627,13224
"1996","5800",11393.9829683523,9491,13313
"1997","5800",11371.3752054524,9360,13396
"1998","5800",11348.6199785432,9233,13474
"1999","5800",11326.6436163141,9112,13548
"2000","5800",11303.8127398951,8994,13618
"2001","5800",11281.9115881923,8879,13684
"2002","5800",11259.3936397489,8765,13746
"2003","5800",11237.1067302632,8653,13806
"2004","5800",11214.9367095373,8544,13864
"2005","5800",11192.8308062435,8437,13921
"2006","5800",11170.674878612,8332,13975
"2007","5800",11148.5745538356,8228,14027
"2008","5800",11126.3369811232,8124,14077
"2009","5800",11104.6276897575,8022,14126
"2010","5800",11082.9443264964,7922,14173
"2011","5800",11061.3183273564,7822,14219
"2012","5800",11039.5462822497,7724,14265
"2013","5800",11018.3256713966,7626,14309
"2014","5800",10997.3076963794,7531,14351
"2015","5800",10976.0508370313,7436,14391
"2016","5800",10954.7752060974,7341,14429
"2017","5800",10933.5079021328,7247,14466
"1987","6000",12000,12000,12000
"1988","6000",11975.8934334365,11356,12592
"1989","6000",11951.9374020038,11076,12830
"1990","6000",11927.7537112573,10856,13007
"1991","6000",11904.1315532336,10665,13154
"1992","6000",11880.2130407637,10492,13281
"1993","6000",11856.3489382955,10331,13394
"1994","6000",11832.7465939972,10183,13495
"1995","6000",11809.2466480048,10040,13590
"1996","6000",11785.9019041108,9905,13676
"1997","6000",11762.4488014706,9776,13757
"1998","6000",11739.1748429223,9650,13833
"1999","6000",11716.1603209494,9527,13905
"2000","6000",11693.0779017028,9408,13973
"2001","6000",11670.410255203,9293,14039
"2002","6000",11647.2428336343,9179,14100
"2003","6000",11624.1700762384,9067,14159
"2004","6000",11601.3999587203,8957,14215
"2005","6000",11578.6848666581,8849,14270
"2006","6000",11555.8361445218,8741,14322
"2007","6000",11533.070128956,8637,14372
"2008","6000",11510.6264893361,8532,14421
"2009","6000",11488.0014604403,8430,14469
"2010","6000",11465.1322027004,8329,14513
"2011","6000",11442.8249287066,8231,14558
"2012","6000",11420.5638370743,8129,14601
"2013","6000",11397.997503698,8030,14641
"2014","6000",11376.0649554524,7932,14682
"2015","6000",11354.02800602,7836,14721
"2016","6000",11332.4661876935,7739,14759
"2017","6000",11310.4645313467,7645,14797
"1987","6200",12400,12400,12400
"1988","6200",12375.4348900499,11767,12981
"1989","6200",12351.0027284142,11492,13213
"1990","6200",12326.6345972222,11273,13386
"1991","6200",12302.1702711128,11084,13530
"1992","6200",12278.3406718696,10914,13653
"1993","6200",12254.4206431029,10756,13764
"1994","6200",12230.6438292914,10609,13864
"1995","6200",12206.8494369195,10469,13955
"1996","6200",12182.9078555642,10333,14039
"1997","6200",12159.2546493808,10203,14117
"1998","6200",12135.8642617819,10080,14192
"1999","6200",12112.1789919591,9959,14261
"2000","6200",12088.4971672257,9839,14327
"2001","6200",12065.5225435587,9724,14391
"2002","6200",12042.1345789474,9610,14452
"2003","6200",12018.9654019178,9498,14509
"2004","6200",11995.9200512126,9388,14564
"2005","6200",11972.9334550224,9281,14615
"2006","6200",11949.7963358273,9172,14668
"2007","6200",11926.5478570691,9068,14717
"2008","6200",11903.4474511094,8962,14764
"2009","6200",11880.3005431717,8859,14809
"2010","6200",11857.5616074131,8756,14853
"2011","6200",11834.764999828,8654,14897
"2012","6200",11812.3715114379,8554,14938
"2013","6200",11789.6690436877,8456,14979
"2014","6200",11767.1140916323,8357,15018
"2015","6200",11744.7882682319,8259,15056
"2016","6200",11722.2816348039,8160,15095
"2017","6200",11699.7835308738,8065,15131
